Using device: cuda:0
-------------------------------------------------------
BATCH_SIZE: 512, NUM_WORKERS: 64
SCENARIO A: Pre-train=1, Fine-tune=2
SCENARIO B: Meta-train=1000, N_WAY=5, K_SHOT=5
-------------------------------------------------------

==================================================
🚀 SCENARIO A: Standard Pre-training & Fine-tuning
==================================================

[A-1] Pre-training on 80 classes...
  Epoch 1/1 -> Val Accuracy: 12.05%, Time: 16.52s

[A-2] Fine-tuning on 20 unseen classes...
  Epoch 1/2 -> Val Accuracy: 30.10%, Time: 6.06s
  Epoch 2/2 -> Val Accuracy: 37.10%, Time: 6.13s

[A-3] Final Evaluation on Test Set...

==================================================
🧠 SCENARIO B: PFN-based Meta-Learning
==================================================

[B-1] Meta-learning on 80 classes...
  Epoch 97/1000 -> Meta-Train Accuracy: 55.19%, Time: 13.81s
  Epoch 98/1000 -> Meta-Train Accuracy: 55.84%, Time: 13.87s
  Epoch 99/1000 -> Meta-Train Accuracy: 56.70%, Time: 13.89s
  Epoch 100/1000 -> Meta-Train Accuracy: 56.32%, Time: 14.00s
  Epoch 101/1000 -> Meta-Train Accuracy: 55.84%, Time: 13.85s
  Epoch 102/1000 -> Meta-Train Accuracy: 56.50%, Time: 13.86s
  Epoch 103/1000 -> Meta-Train Accuracy: 56.48%, Time: 14.17s
  Epoch 104/1000 -> Meta-Train Accuracy: 57.20%, Time: 13.89s
  Epoch 105/1000 -> Meta-Train Accuracy: 57.54%, Time: 14.06s
  Epoch 106/1000 -> Meta-Train Accuracy: 56.73%, Time: 13.91s
  Epoch 107/1000 -> Meta-Train Accuracy: 57.48%, Time: 13.91s
  Epoch 108/1000 -> Meta-Train Accuracy: 58.21%, Time: 13.85s
  Epoch 109/1000 -> Meta-Train Accuracy: 57.59%, Time: 13.89s
  Epoch 110/1000 -> Meta-Train Accuracy: 57.53%, Time: 13.93s
  Epoch 111/1000 -> Meta-Train Accuracy: 58.01%, Time: 13.94s
  Epoch 112/1000 -> Meta-Train Accuracy: 59.06%, Time: 13.87s
  Epoch 113/1000 -> Meta-Train Accuracy: 57.55%, Time: 13.87s
  Epoch 114/1000 -> Meta-Train Accuracy: 57.91%, Time: 13.91s
  Epoch 115/1000 -> Meta-Train Accuracy: 58.73%, Time: 13.87s
  Epoch 116/1000 -> Meta-Train Accuracy: 59.30%, Time: 13.99s
  Epoch 117/1000 -> Meta-Train Accuracy: 59.11%, Time: 14.00s
